date,type,count
2017-03-23,Journal,87
2017-03-22,Journal,47
2017-03-21,Journal,60
2017-03-20,Journal,54
2017-03-18,Journal,5
2017-03-17,Journal,37
2017-03-16,Journal,69
2017-03-15,Journal,46
2017-03-14,Journal,62
2017-03-13,Journal,57
2017-03-11,Journal,17
2017-03-10,Journal,38
2017-03-09,Journal,73
2017-03-08,Journal,60
2017-03-07,Journal,60
2017-03-06,Journal,68
2017-03-05,Journal,1
2017-03-04,Journal,7
2017-03-03,Journal,66
2017-03-02,Journal,44
2017-03-01,Journal,1993
2017-02-28,Journal,33
2017-02-27,Journal,52
2017-02-25,Journal,6
2017-02-24,Journal,28
2017-02-23,Journal,68
2017-02-22,Journal,52
2017-02-21,Journal,46
2017-02-20,Journal,51
2017-02-18,Journal,3
2017-02-17,Journal,52
2017-02-16,Journal,49
2017-02-15,Journal,50
2017-02-14,Journal,51
2017-02-13,Journal,57
2017-02-11,Journal,9
2017-02-10,Journal,44
2017-02-09,Journal,50
2017-02-08,Journal,60
2017-02-07,Journal,53
2017-02-06,Journal,69
2017-02-05,Journal,1
2017-02-04,Journal,7
2017-02-03,Journal,39
2017-02-02,Journal,61
2017-02-01,Journal,1740
2017-01-31,Journal,66
2017-01-30,Journal,48
2017-01-29,Journal,1
2017-01-28,Journal,9
2017-01-27,Journal,42
2017-01-26,Journal,30
2017-01-25,Journal,44
2017-01-24,Journal,45
2017-01-23,Journal,72
2017-01-22,Journal,2
2017-01-21,Journal,13
2017-01-20,Journal,32
2017-01-19,Journal,78
2017-01-18,Journal,58
2017-01-17,Journal,56
2017-01-16,Journal,30
2017-01-14,Journal,5
2017-01-13,Journal,66
2017-01-12,Journal,46
2017-01-11,Journal,39
2017-01-10,Journal,48
2017-01-09,Journal,54
2017-01-07,Journal,13
2017-01-06,Journal,52
2017-01-05,Journal,91
2017-01-04,Journal,40
2017-01-03,Journal,73
2017-01-02,Journal,9
2017-01-01,Book,7925
2017-01-01,Journal,1735
2016-12-31,Journal,1
2016-12-30,Journal,2
2016-12-29,Journal,4
2016-12-28,Journal,10
2016-12-27,Journal,6
2016-12-26,Journal,3
2016-12-24,Journal,5
2016-12-23,Journal,35
2016-12-22,Journal,53
2016-12-21,Journal,29
2016-12-20,Journal,42
2016-12-19,Journal,39
2016-12-18,Journal,1
2016-12-17,Journal,6
2016-12-16,Journal,43
2016-12-15,Journal,53
2016-12-14,Journal,28
2016-12-13,Journal,34
2016-12-12,Journal,46
2016-12-10,Journal,3
2016-12-09,Journal,52
2016-12-08,Journal,66
2016-12-07,Journal,63
2016-12-06,Journal,42
2016-12-05,Journal,50
2016-12-03,Journal,5
2016-12-02,Journal,40
2016-12-01,Journal,2212
2016-11-30,Journal,43
2016-11-29,Journal,47
2016-11-28,Journal,56
2016-11-26,Journal,3
2016-11-25,Journal,44
2016-11-24,Journal,59
2016-11-23,Journal,39
2016-11-22,Journal,58
2016-11-21,Journal,50
2016-11-20,Journal,2
2016-11-19,Journal,2
2016-11-18,Journal,50
2016-11-17,Journal,56
2016-11-16,Journal,37
2016-11-15,Journal,57
2016-11-14,Journal,58
2016-11-12,Journal,5
2016-11-11,Journal,39
2016-11-10,Journal,46
2016-11-09,Journal,38
2016-11-08,Journal,83
2016-11-07,Journal,38
2016-11-06,Journal,1
2016-11-05,Journal,9
2016-11-04,Journal,53
2016-11-03,Journal,62
2016-11-02,Journal,41
2016-11-01,Journal,1611
2016-10-31,Journal,37
2016-10-29,Journal,3
2016-10-28,Journal,20
2016-10-27,Journal,49
2016-10-26,Journal,40
2016-10-25,Journal,36
2016-10-24,Journal,52
2016-10-22,Journal,15
2016-10-21,Journal,50
2016-10-20,Journal,53
2016-10-19,Journal,46
2016-10-18,Journal,55
2016-10-17,Journal,31
2016-10-16,Journal,1
2016-10-15,Journal,4
2016-10-14,Journal,26
2016-10-13,Journal,52
2016-10-12,Journal,56
2016-10-11,Journal,49
2016-10-10,Journal,40
2016-10-08,Journal,3
2016-10-07,Journal,44
2016-10-06,Journal,67
2016-10-05,Journal,45
2016-10-04,Journal,66
2016-10-03,Journal,55
2016-10-01,Journal,1831
2016-09-30,Journal,47
2016-09-29,Journal,70
2016-09-28,Journal,38
2016-09-27,Journal,55
2016-09-26,Journal,44
2016-09-24,Journal,5
2016-09-23,Journal,39
2016-09-22,Journal,61
2016-09-21,Journal,42
2016-09-20,Journal,63
2016-09-19,Journal,48
2016-09-17,Journal,18
2016-09-16,Journal,35
2016-09-15,Journal,83
2016-09-14,Journal,40
2016-09-13,Journal,55
2016-09-12,Journal,30
2016-09-10,Journal,4
2016-09-09,Journal,46
2016-09-08,Journal,55
2016-09-07,Journal,37
2016-09-06,Journal,59
2016-09-05,Journal,24
2016-09-03,Journal,3
2016-09-02,Journal,53
2016-09-01,Journal,1967
2016-08-31,Journal,61
2016-08-30,Journal,53
2016-08-29,Journal,10
2016-08-27,Journal,4
2016-08-26,Journal,80
2016-08-25,Journal,53
2016-08-24,Journal,56
2016-08-23,Journal,38
2016-08-22,Journal,50
2016-08-20,Journal,7
2016-08-19,Journal,31
2016-08-18,Journal,66
2016-08-17,Journal,52
2016-08-16,Journal,30
2016-08-15,Journal,22
2016-08-13,Journal,4
2016-08-12,Journal,46
2016-08-11,Journal,69
2016-08-10,Journal,33
2016-08-09,Journal,51
2016-08-08,Journal,49
2016-08-07,Journal,1
2016-08-06,Journal,3
2016-08-05,Journal,46
2016-08-04,Journal,61
2016-08-03,Journal,49
2016-08-02,Journal,49
2016-08-01,Journal,1723
2016-07-30,Journal,9
2016-07-29,Journal,53
2016-07-28,Journal,60
2016-07-27,Journal,52
2016-07-26,Journal,67
2016-07-25,Journal,45
2016-07-24,Journal,1
2016-07-23,Journal,6
2016-07-22,Journal,55
2016-07-21,Journal,40
2016-07-20,Journal,42
2016-07-19,Journal,41
2016-07-18,Journal,38
2016-07-16,Journal,7
2016-07-15,Journal,37
2016-07-14,Journal,49
2016-07-13,Journal,30
2016-07-12,Journal,43
2016-07-11,Journal,55
2016-07-09,Journal,5
2016-07-08,Journal,45
2016-07-07,Journal,62
2016-07-06,Journal,29
2016-07-05,Journal,42
2016-07-04,Journal,39
2016-07-03,Journal,1
2016-07-02,Journal,13
2016-07-01,Journal,1668
2016-06-30,Journal,58
2016-06-29,Journal,57
2016-06-28,Journal,40
2016-06-27,Journal,57
2016-06-26,Journal,1
2016-06-25,Journal,2
2016-06-24,Journal,45
2016-06-23,Journal,67
2016-06-22,Journal,42
2016-06-21,Journal,57
2016-06-20,Journal,33
2016-06-18,Journal,10
2016-06-17,Journal,39
2016-06-16,Journal,57
2016-06-15,Journal,33
2016-06-14,Journal,41
2016-06-13,Journal,47
2016-06-12,Journal,1
2016-06-11,Journal,3
2016-06-10,Journal,42
2016-06-09,Journal,51
2016-06-08,Journal,36
2016-06-07,Journal,45
2016-06-06,Journal,37
2016-06-05,Journal,1
2016-06-04,Journal,30
2016-06-03,Journal,43
2016-06-02,Journal,55
2016-06-01,Journal,2068
2016-05-31,Journal,41
2016-05-30,Journal,5
2016-05-29,Journal,1
2016-05-28,Journal,7
2016-05-27,Journal,56
2016-05-26,Journal,74
2016-05-25,Journal,47
2016-05-25,Book,1
2016-05-24,Journal,42
2016-05-23,Journal,44
2016-05-22,Journal,1
2016-05-21,Journal,15
2016-05-20,Journal,39
2016-05-19,Journal,56
2016-05-18,Journal,36
2016-05-17,Journal,52
2016-05-16,Journal,41
2016-05-15,Journal,1
2016-05-14,Journal,8
2016-05-13,Journal,43
2016-05-12,Journal,34
2016-05-11,Journal,35
2016-05-10,Journal,51
2016-05-09,Journal,33
2016-05-07,Journal,2
2016-05-06,Journal,51
2016-05-05,Journal,54
2016-05-04,Journal,42
2016-05-03,Journal,29
2016-05-02,Journal,10
2016-05-01,Journal,1638
2016-04-30,Journal,11
2016-04-29,Journal,34
2016-04-28,Journal,46
2016-04-27,Journal,63
2016-04-26,Journal,47
2016-04-25,Journal,31
2016-04-23,Journal,16
2016-04-22,Journal,33
2016-04-21,Journal,23
2016-04-18,Journal,33
2016-04-17,Journal,1
2016-04-16,Book,1
2016-04-16,Journal,7
2016-04-15,Journal,36
2016-04-14,Journal,51
2016-04-13,Journal,26
2016-04-12,Journal,48
2016-04-11,Journal,36
2016-04-10,Book,1
2016-04-09,Journal,3
2016-04-08,Journal,9
2016-04-07,Journal,52
2016-04-06,Journal,27
2016-04-05,Journal,44
2016-04-04,Journal,33
2016-04-02,Journal,28
2016-04-01,Journal,1873
2016-03-31,Journal,79
2016-03-30,Journal,36
2016-03-29,Journal,31
2016-03-28,Journal,7
2016-03-27,Journal,2
2016-03-26,Journal,3
2016-03-25,Journal,13
2016-03-24,Journal,50
2016-03-23,Journal,36
2016-03-22,Journal,55
2016-03-21,Journal,40
2016-03-20,Journal,2
2016-03-19,Journal,3
2016-03-18,Journal,36
2016-03-17,Journal,53
2016-03-16,Journal,32
2016-03-15,Journal,62
2016-03-14,Journal,37
2016-03-12,Journal,14
2016-03-11,Journal,31
2016-03-10,Journal,49
2016-03-09,Journal,33
2016-03-08,Journal,55
2016-03-07,Journal,31
2016-03-05,Journal,17
2016-03-04,Journal,25
2016-03-03,Journal,64
2016-03-02,Journal,44
2016-03-01,Journal,1993
2016-02-29,Journal,55
2016-02-27,Journal,21
2016-02-26,Journal,36
2016-02-25,Journal,61
2016-02-24,Journal,71
2016-02-23,Journal,38
2016-02-22,Journal,48
2016-02-20,Journal,17
2016-02-19,Journal,51
2016-02-18,Journal,70
2016-02-17,Journal,44
2016-02-16,Journal,64
2016-02-15,Journal,44
2016-02-13,Journal,22
2016-02-12,Journal,51
2016-02-11,Journal,63
2016-02-10,Journal,30
2016-02-09,Journal,69
2016-02-08,Journal,32
2016-02-06,Journal,10
2016-02-05,Journal,42
2016-02-04,Journal,66
2016-02-03,Journal,53
2016-02-02,Journal,54
2016-02-01,Journal,1706
2016-01-31,Journal,1
2016-01-30,Journal,4
2016-01-29,Journal,40
2016-01-28,Journal,51
2016-01-27,Journal,55
2016-01-26,Journal,8
2016-01-25,Journal,50
2016-01-23,Journal,5
2016-01-22,Journal,47
2016-01-21,Journal,47
2016-01-20,Journal,48
2016-01-19,Journal,54
2016-01-18,Journal,33
2016-01-17,Journal,2
2016-01-16,Journal,10
2016-01-15,Journal,15
2016-01-14,Journal,38
2016-01-13,Journal,47
2016-01-12,Journal,52
2016-01-11,Journal,40
2016-01-09,Journal,8
2016-01-08,Journal,61
2016-01-07,Journal,52
2016-01-06,Journal,46
2016-01-05,Journal,55
2016-01-04,Journal,36
2016-01-02,Journal,1
2016-01-01,Book,6234
2016-01-01,Journal,1748
2015-12-31,Journal,7
2015-12-30,Journal,21
2015-12-29,Journal,22
2015-12-28,Journal,20
2015-12-26,Journal,3
2015-12-24,Journal,19
2015-12-23,Journal,13
2015-12-22,Journal,31
2015-12-21,Journal,54
2015-12-20,Journal,1
2015-12-19,Journal,5
2015-12-18,Journal,57
2015-12-17,Journal,44
2015-12-16,Journal,48
2015-12-15,Journal,36
2015-12-14,Journal,37
2015-12-12,Journal,8
2015-12-11,Journal,29
2015-12-10,Journal,54
2015-12-09,Journal,48
2015-12-08,Journal,31
2015-12-08,Book,1
2015-12-07,Journal,34
2015-12-06,Journal,1
2015-12-05,Journal,5
2015-12-04,Journal,30
2015-12-03,Journal,49
2015-12-02,Journal,31
2015-12-01,Journal,2213
2015-11-30,Journal,32
2015-11-27,Journal,21
2015-11-26,Journal,45
2015-11-25,Journal,49
2015-11-24,Journal,37
2015-11-23,Journal,47
2015-11-22,Journal,1
2015-11-21,Journal,10
2015-11-21,Book,1
2015-11-20,Journal,24
2015-11-19,Journal,48
2015-11-18,Journal,31
2015-11-17,Journal,29
2015-11-16,Journal,41
2015-11-14,Journal,21
2015-11-13,Journal,24
2015-11-12,Journal,34
2015-11-11,Journal,13
2015-11-10,Journal,36
2015-11-09,Journal,54
2015-11-07,Journal,6
2015-11-06,Journal,27
2015-11-05,Journal,50
2015-11-04,Journal,43
2015-11-03,Journal,30
2015-11-02,Journal,32
2015-11-01,Journal,1681
2015-10-31,Journal,16
2015-10-30,Journal,39
2015-10-29,Journal,50
2015-10-28,Journal,30
2015-10-27,Journal,36
2015-10-26,Journal,39
2015-10-25,Journal,1
2015-10-24,Journal,27
2015-10-23,Journal,38
2015-10-22,Journal,39
2015-10-21,Journal,32
2015-10-20,Journal,26
2015-10-19,Journal,42
2015-10-17,Journal,8
2015-10-16,Journal,46
2015-10-15,Journal,40
2015-10-14,Journal,34
2015-10-13,Journal,32
2015-10-12,Journal,39
2015-10-11,Journal,1
2015-10-10,Journal,1
2015-10-09,Journal,36
2015-10-08,Journal,42
2015-10-07,Journal,40
2015-10-06,Journal,36
2015-10-05,Journal,43
2015-10-03,Journal,3
2015-10-02,Journal,2
2015-10-01,Journal,1867
2015-09-30,Journal,48
2015-09-29,Journal,30
2015-09-28,Journal,46
2015-09-26,Journal,6
2015-09-25,Journal,29
2015-09-24,Journal,55
2015-09-23,Journal,28
2015-09-22,Journal,22
2015-09-21,Journal,27
2015-09-19,Journal,7
2015-09-18,Journal,33
2015-09-17,Journal,44
2015-09-16,Journal,41
2015-09-15,Journal,45
2015-09-14,Journal,41
2015-09-13,Journal,3
2015-09-12,Journal,4
2015-09-11,Journal,24
2015-09-10,Journal,40
2015-09-09,Journal,26
2015-09-08,Journal,42
2015-09-07,Journal,18
2015-09-06,Journal,2
2015-09-05,Journal,10
2015-09-04,Journal,40
2015-09-03,Journal,48
2015-09-02,Journal,27
2015-09-01,Journal,1972
2015-08-30,Journal,8
2015-08-29,Journal,6
2015-08-28,Journal,25
2015-08-27,Journal,52
2015-08-26,Journal,25
2015-08-25,Journal,35
2015-08-24,Journal,16
2015-08-23,Journal,2
2015-08-22,Journal,12
2015-08-21,Journal,24
2015-08-20,Journal,42
2015-08-19,Journal,30
2015-08-18,Journal,22
2015-08-17,Journal,13
2015-08-16,Journal,5
2015-08-15,Journal,12
2015-08-14,Journal,34
2015-08-13,Journal,40
2015-08-12,Journal,32
2015-08-11,Journal,28
2015-08-10,Journal,22
2015-08-09,Journal,3
2015-08-08,Journal,17
2015-08-07,Journal,28
2015-08-06,Journal,45
2015-08-05,Journal,41
2015-08-04,Journal,47
2015-08-03,Journal,29
2015-08-02,Journal,2
2015-08-01,Journal,1776
2015-07-31,Journal,31
2015-07-30,Journal,43
2015-07-29,Journal,33
2015-07-28,Journal,38
2015-07-27,Journal,20
2015-07-26,Journal,6
2015-07-25,Journal,14
2015-07-24,Journal,24
2015-07-23,Journal,38
2015-07-22,Journal,29
2015-07-21,Journal,19
2015-07-20,Journal,10
2015-07-19,Journal,4
2015-07-18,Journal,8
2015-07-17,Journal,28
2015-07-16,Journal,37
2015-07-15,Journal,23
2015-07-14,Journal,42
2015-07-13,Journal,9
2015-07-12,Journal,5
2015-07-11,Journal,16
2015-07-10,Journal,39
2015-07-09,Journal,32
2015-07-08,Journal,29
2015-07-07,Journal,38
2015-07-06,Journal,16
2015-07-05,Journal,7
2015-07-04,Journal,15
2015-07-03,Journal,25
2015-07-02,Journal,44
2015-07-01,Journal,1766
2015-06-30,Journal,34
2015-06-29,Journal,13
2015-06-28,Journal,7
2015-06-27,Journal,10
2015-06-26,Journal,30
2015-06-25,Journal,37
2015-06-24,Journal,29
2015-06-23,Journal,29
2015-06-22,Journal,15
2015-06-21,Journal,6
2015-06-20,Journal,14
2015-06-19,Journal,24
2015-06-18,Journal,42
2015-06-17,Journal,17
2015-06-16,Journal,34
2015-06-15,Journal,17
2015-06-14,Journal,6
2015-06-13,Journal,7
2015-06-12,Journal,35
2015-06-11,Journal,55
2015-06-10,Journal,37
2015-06-09,Journal,39
2015-06-08,Journal,17
2015-06-07,Journal,5
2015-06-06,Journal,12
2015-06-05,Journal,25
2015-06-04,Journal,51
2015-06-03,Journal,28
2015-06-02,Journal,29
2015-06-01,Journal,2169
2015-05-31,Journal,6
2015-05-30,Journal,9
2015-05-29,Journal,43
2015-05-28,Journal,37
2015-05-27,Journal,28
2015-05-26,Journal,22
2015-05-24,Journal,8
2015-05-23,Journal,9
2015-05-22,Journal,19
2015-05-21,Journal,37
2015-05-20,Journal,25
2015-05-19,Journal,25
2015-05-18,Journal,15
2015-05-17,Journal,6
2015-05-16,Journal,16
2015-05-15,Journal,28
2015-05-14,Journal,32
2015-05-13,Journal,22
2015-05-12,Journal,28
2015-05-11,Journal,25
2015-05-10,Journal,7
2015-05-09,Journal,8
2015-05-08,Journal,17
2015-05-07,Journal,40
2015-05-06,Journal,23
2015-05-05,Journal,21
2015-05-04,Journal,6
2015-05-03,Journal,7
2015-05-02,Journal,9
2015-05-01,Journal,1726
2015-04-30,Journal,53
2015-04-29,Journal,30
2015-04-28,Journal,29
2015-04-27,Journal,10
2015-04-26,Journal,2
2015-04-25,Journal,10
2015-04-24,Journal,30
2015-04-23,Journal,41
2015-04-22,Journal,25
2015-04-21,Journal,25
2015-04-20,Journal,12
2015-04-19,Journal,8
2015-04-18,Journal,14
2015-04-17,Journal,23
2015-04-16,Journal,46
2015-04-15,Journal,18
2015-04-14,Journal,20
2015-04-13,Journal,14
2015-04-12,Journal,13
2015-04-11,Journal,15
2015-04-10,Journal,23
2015-04-09,Journal,36
2015-04-08,Journal,28
2015-04-07,Journal,10
2015-04-05,Journal,3
2015-04-04,Journal,3
2015-04-03,Journal,13
2015-04-02,Journal,29
2015-04-01,Journal,1971
2015-03-31,Journal,32
2015-03-30,Journal,23
2015-03-29,Journal,8
2015-03-28,Journal,23
2015-03-27,Journal,21
2015-03-26,Journal,46
2015-03-25,Journal,24
2015-03-24,Journal,33
2015-03-23,Journal,14
2015-03-22,Journal,6
2015-03-21,Journal,15
2015-03-20,Journal,34
2015-03-19,Journal,44
2015-03-18,Journal,32
2015-03-17,Journal,27
2015-03-16,Journal,14
2015-03-15,Journal,10
2015-03-14,Journal,18
2015-03-13,Journal,17
2015-03-12,Journal,41
2015-03-11,Journal,36
2015-03-10,Journal,29
2015-03-09,Journal,21
2015-03-08,Journal,13
2015-03-07,Journal,23
2015-03-06,Journal,26
2015-03-05,Journal,47
2015-03-04,Journal,30
2015-03-03,Journal,34
2015-03-02,Journal,11
2015-03-01,Journal,2048
2015-02-28,Journal,9
2015-02-27,Journal,27
2015-02-26,Journal,33
2015-02-25,Journal,28
2015-02-24,Journal,33
2015-02-23,Journal,9
2015-02-22,Journal,23
2015-02-21,Journal,22
2015-02-20,Journal,9
2015-02-19,Journal,53
2015-02-18,Journal,24
2015-02-17,Journal,24
2015-02-16,Journal,5
2015-02-15,Journal,18
2015-02-14,Journal,14
2015-02-13,Journal,22
2015-02-12,Journal,35
2015-02-11,Journal,23
2015-02-10,Journal,24
2015-02-09,Journal,11
2015-02-08,Journal,10
2015-02-07,Journal,13
2015-02-06,Journal,24
2015-02-06,Book,1
2015-02-05,Journal,48
2015-02-04,Journal,36
2015-02-03,Journal,28
2015-02-02,Journal,14
2015-02-01,Journal,1809
2015-01-31,Journal,9
2015-01-30,Journal,19
2015-01-29,Journal,29
2015-01-28,Journal,36
2015-01-27,Journal,31
2015-01-26,Journal,12
2015-01-25,Journal,4
2015-01-24,Journal,5
2015-01-23,Journal,23
2015-01-22,Journal,51
2015-01-21,Journal,28
2015-01-20,Journal,31
2015-01-19,Journal,17
2015-01-18,Journal,3
2015-01-17,Journal,11
2015-01-16,Journal,20
2015-01-15,Journal,40
2015-01-14,Journal,16
2015-01-13,Journal,25
2015-01-12,Journal,8
2015-01-11,Journal,9
2015-01-10,Journal,22
2015-01-09,Journal,19
2015-01-08,Journal,22
2015-01-07,Journal,7
2015-01-06,Journal,11
2015-01-05,Journal,8
2015-01-03,Journal,1
2015-01-02,Journal,6
2015-01-01,Book,6387
2015-01-01,Journal,2061
2014-12-31,Journal,11
2014-12-30,Journal,4
2014-12-29,Journal,2
2014-12-28,Journal,2
2014-12-27,Journal,2
2014-12-24,Journal,23
2014-12-23,Journal,25
2014-12-22,Journal,8
2014-12-21,Journal,4
2014-12-20,Journal,14
2014-12-19,Journal,31
2014-12-18,Journal,38
2014-12-17,Journal,23
2014-12-16,Journal,36
2014-12-15,Journal,30
2014-12-14,Journal,9
2014-12-13,Journal,16
2014-12-12,Journal,38
2014-12-11,Journal,53
2014-12-10,Journal,40
2014-12-09,Journal,24
2014-12-08,Journal,46
2014-12-07,Journal,6
2014-12-06,Journal,12
2014-12-05,Journal,29
2014-12-04,Journal,44
2014-12-03,Journal,38
2014-12-02,Journal,23
2014-12-01,Journal,2420
2014-11-30,Journal,23
2014-11-29,Journal,14
2014-11-28,Journal,23
2014-11-27,Journal,40
2014-11-26,Journal,22
2014-11-25,Journal,34
2014-11-24,Journal,14
2014-11-23,Journal,10
2014-11-22,Journal,9
2014-11-21,Journal,26
2014-11-20,Journal,42
2014-11-19,Journal,32
2014-11-18,Journal,52
2014-11-17,Journal,12
2014-11-16,Journal,4
2014-11-15,Journal,7
2014-11-14,Journal,17
2014-11-13,Journal,22
2014-11-12,Journal,19
2014-11-11,Journal,20
2014-11-10,Journal,8
2014-11-09,Journal,2
2014-11-08,Journal,12
2014-11-07,Journal,21
2014-11-06,Journal,32
2014-11-05,Journal,18
2014-11-04,Journal,13
2014-11-03,Journal,6
2014-11-02,Journal,2
2014-11-01,Journal,1839
2014-10-31,Journal,20
2014-10-30,Journal,37
2014-10-29,Journal,26
2014-10-28,Journal,24
2014-10-27,Journal,15
2014-10-26,Journal,4
2014-10-25,Journal,11
2014-10-24,Journal,34
2014-10-23,Journal,22
2014-10-22,Journal,12
2014-10-21,Journal,23
2014-10-20,Journal,8
2014-10-19,Journal,2
2014-10-18,Journal,14
2014-10-17,Journal,13
2014-10-16,Journal,17
2014-10-15,Journal,12
2014-10-14,Journal,34
2014-10-13,Journal,11
2014-10-12,Journal,3
2014-10-11,Journal,10
2014-10-10,Journal,25
2014-10-09,Journal,21
2014-10-08,Journal,15
2014-10-07,Journal,16
2014-10-06,Journal,12
2014-10-05,Journal,4
2014-10-04,Journal,8
2014-10-03,Journal,12
2014-10-02,Journal,30
2014-10-01,Journal,2058
2014-09-30,Journal,20
2014-09-29,Journal,8
2014-09-28,Journal,1
2014-09-27,Journal,14
2014-09-26,Journal,16
2014-09-25,Journal,36
2014-09-24,Journal,21
2014-09-23,Journal,22
2014-09-22,Journal,5
2014-09-21,Journal,6
2014-09-20,Journal,12
2014-09-19,Journal,20
2014-09-18,Journal,28
2014-09-17,Journal,15
2014-09-16,Journal,23
2014-09-15,Journal,18
2014-09-14,Journal,5
2014-09-13,Journal,5
2014-09-12,Journal,15
2014-09-11,Journal,32
2014-09-10,Journal,18
2014-09-09,Journal,28
2014-09-08,Journal,7
2014-09-07,Journal,1
2014-09-06,Journal,2
2014-09-05,Journal,13
2014-09-04,Journal,26
2014-09-03,Journal,24
2014-09-02,Journal,27
2014-09-01,Journal,2222
2014-08-31,Journal,10
2014-08-30,Journal,7
2014-08-29,Journal,16
2014-08-28,Journal,36
2014-08-27,Journal,29
2014-08-26,Journal,26
2014-08-25,Journal,7
2014-08-24,Journal,3
2014-08-23,Journal,13
2014-08-22,Journal,13
2014-08-21,Journal,37
2014-08-20,Journal,15
2014-08-19,Journal,24
2014-08-18,Journal,9
2014-08-17,Journal,3
2014-08-16,Journal,10
2014-08-15,Journal,27
2014-08-14,Journal,24
2014-08-13,Journal,23
2014-08-12,Journal,27
2014-08-11,Journal,7
2014-08-10,Journal,3
2014-08-09,Journal,13
2014-08-08,Journal,17
2014-08-07,Journal,24
2014-08-06,Journal,25
2014-08-05,Journal,28
2014-08-04,Journal,13
2014-08-03,Journal,7
2014-08-02,Journal,6
2014-08-01,Journal,1875
2014-07-31,Journal,26
2014-07-30,Journal,19
2014-07-29,Journal,21
2014-07-28,Journal,16
2014-07-27,Journal,4
2014-07-26,Journal,7
2014-07-25,Journal,18
2014-07-24,Journal,36
2014-07-23,Journal,17
2014-07-22,Journal,19
2014-07-21,Journal,13
2014-07-20,Journal,1
2014-07-19,Journal,10
2014-07-18,Journal,10
2014-07-17,Journal,24
2014-07-16,Journal,18
2014-07-15,Journal,36
2014-07-14,Journal,18
2014-07-13,Journal,1
2014-07-12,Journal,7
2014-07-11,Journal,19
2014-07-10,Journal,40
2014-07-09,Journal,19
2014-07-08,Journal,27
2014-07-07,Journal,14
2014-07-06,Journal,1
2014-07-05,Journal,4
2014-07-04,Journal,19
2014-07-03,Journal,27
2014-07-02,Journal,18
2014-07-01,Journal,1827
2014-06-30,Journal,24
2014-06-29,Journal,2
2014-06-28,Journal,6
2014-06-27,Journal,15
2014-06-26,Journal,33
2014-06-25,Journal,22
2014-06-24,Journal,28
2014-06-23,Journal,15
2014-06-22,Journal,2
2014-06-21,Journal,8
2014-06-20,Journal,21
2014-06-19,Journal,35
2014-06-18,Journal,21
2014-06-17,Journal,17
2014-06-16,Journal,9
2014-06-15,Journal,3
2014-06-14,Journal,12
2014-06-13,Journal,20
2014-06-12,Journal,24
2014-06-11,Journal,20
2014-06-10,Journal,24
2014-06-09,Journal,22
2014-06-08,Journal,7
2014-06-07,Journal,11
2014-06-06,Journal,22
2014-06-05,Journal,48
2014-06-04,Journal,22
2014-06-03,Journal,32
2014-06-02,Journal,17
2014-06-01,Journal,2159
2014-05-31,Journal,6
2014-05-30,Journal,20
2014-05-29,Journal,36
2014-05-28,Journal,24
2014-05-27,Journal,26
2014-05-26,Journal,6
2014-05-25,Journal,2
2014-05-24,Journal,8
2014-05-23,Journal,23
