license,name,count
artistic-2.0,Ragel in Ruby Host,2
artistic-2.0,Scilab,2
artistic-2.0,Handlebars,2
artistic-2.0,LilyPond,2
artistic-2.0,Redcode,2
artistic-2.0,FLUX,2
artistic-2.0,Logtalk,2
artistic-2.0,Pike,2
artistic-2.0,Grammatical Framework,2
artistic-2.0,Agda,2
artistic-2.0,Inform 7,2
artistic-2.0,Brainfuck,2
artistic-2.0,GDScript,1
artistic-2.0,DCPU-16 ASM,1
artistic-2.0,PAWN,1
artistic-2.0,Boo,1
artistic-2.0,ooc,1
artistic-2.0,Fantom,1
artistic-2.0,MTML,1
artistic-2.0,Kit,1
artistic-2.0,GDB,1
artistic-2.0,Oz,1
artistic-2.0,Gosu,1
artistic-2.0,DIGITAL Command Language,1
artistic-2.0,DOT,1
artistic-2.0,Logos,1
artistic-2.0,eC,1
artistic-2.0,Bison,1
artistic-2.0,MATLAB,1
artistic-2.0,AMPL,1
artistic-2.0,NetLinx,1
artistic-2.0,mIRC Script,1
artistic-2.0,SAS,1
artistic-2.0,NetLogo,1
artistic-2.0,UnrealScript,1
artistic-2.0,ShaderLab,1
artistic-2.0,Ecl,1
artistic-2.0,LLVM,1
artistic-2.0,Hy,1
artistic-2.0,SaltStack,1
artistic-2.0,Eagle,1
artistic-2.0,Arc,1
artistic-2.0,BlitzMax,1
artistic-2.0,Racket,1
artistic-2.0,Fancy,1
artistic-2.0,Lasso,1
artistic-2.0,OpenEdge ABL,1
artistic-2.0,SWIG,1
apache-2.0,Java,148662
apache-2.0,JavaScript,131593
apache-2.0,HTML,119628
apache-2.0,CSS,111794
apache-2.0,Shell,110589
apache-2.0,Python,80166
apache-2.0,Ruby,41969
apache-2.0,Makefile,35243
apache-2.0,C,30414
apache-2.0,PHP,29346
apache-2.0,C++,29007
apache-2.0,Batchfile,21694
apache-2.0,C#,21691
apache-2.0,Go,21665
apache-2.0,Objective-C,19776
apache-2.0,Scala,13776
apache-2.0,Groovy,13673
apache-2.0,Perl,10490
apache-2.0,CMake,7341
apache-2.0,PowerShell,7191
apache-2.0,XSLT,7056
apache-2.0,Dockerfile,6156
apache-2.0,TypeScript,5719
apache-2.0,Puppet,5608
apache-2.0,ApacheConf,5498
apache-2.0,Protocol Buffer,5197
apache-2.0,Swift,5011
apache-2.0,CoffeeScript,4589
apache-2.0,ASP,4267
apache-2.0,Lua,3694
apache-2.0,Kotlin,3352
apache-2.0,Assembly,3090
apache-2.0,R,3067
apache-2.0,Erlang,3020
apache-2.0,Rust,2860
apache-2.0,Smarty,2709
apache-2.0,TeX,2691
apache-2.0,Groff,2655
apache-2.0,Thrift,2629
apache-2.0,Jupyter Notebook,2618
apache-2.0,Objective-C++,2453
apache-2.0,Pascal,2297
apache-2.0,Nginx,2273
apache-2.0,PLSQL,2243
apache-2.0,PLpgSQL,1944
apache-2.0,Emacs Lisp,1934
apache-2.0,VimL,1930
apache-2.0,FreeMarker,1908
apache-2.0,Clojure,1713
apache-2.0,Roff,1713
apache-2.0,Arduino,1653
apache-2.0,SQLPL,1552
apache-2.0,Visual Basic,1544
apache-2.0,GLSL,1531
apache-2.0,Matlab,1486
apache-2.0,Lex,1482
apache-2.0,F#,1460
apache-2.0,GAP,1431
apache-2.0,ANTLR,1403
apache-2.0,M4,1385
apache-2.0,Haskell,1382
apache-2.0,TSQL,1306
apache-2.0,Smalltalk,1256
apache-2.0,Yacc,1175
apache-2.0,Awk,1174
apache-2.0,Mako,1154
apache-2.0,ActionScript,1125
apache-2.0,Dart,1072
apache-2.0,SaltStack,1057
apache-2.0,Cucumber,1044
apache-2.0,QMake,1019
apache-2.0,D,996
apache-2.0,DIGITAL Command Language,993
apache-2.0,Perl6,988
apache-2.0,Prolog,970
apache-2.0,Vim script,940
apache-2.0,Tcl,876
apache-2.0,Cuda,852
apache-2.0,HCL,831
apache-2.0,Vue,783
apache-2.0,Scheme,781
apache-2.0,Elixir,755
apache-2.0,Gherkin,752
apache-2.0,NSIS,708
apache-2.0,QML,703
apache-2.0,LLVM,590
apache-2.0,Starlark,578
apache-2.0,Handlebars,545
apache-2.0,OCaml,542
apache-2.0,AppleScript,516
apache-2.0,AspectJ,482
apache-2.0,Inno Setup,476
apache-2.0,PigLatin,465
apache-2.0,Processing,425
apache-2.0,IDL,419
apache-2.0,ColdFusion,413
apache-2.0,XQuery,406
apache-2.0,M,402
apache-2.0,Ragel in Ruby Host,398
apache-2.0,XML,395
apache-2.0,OpenEdge ABL,394
apache-2.0,Common Lisp,390
apache-2.0,PostScript,381
apache-2.0,DTrace,378
apache-2.0,AMPL,363
apache-2.0,Logos,348
apache-2.0,sed,327
apache-2.0,Standard ML,322
apache-2.0,Perl 6,309
apache-2.0,Elm,306
apache-2.0,Gnuplot,298
apache-2.0,Mathematica,294
apache-2.0,XS,271
apache-2.0,RobotFramework,262
apache-2.0,Haxe,258
apache-2.0,Verilog,248
apache-2.0,Eagle,246
apache-2.0,FORTRAN,238
apache-2.0,SourcePawn,237
apache-2.0,MATLAB,233
apache-2.0,PureBasic,232
apache-2.0,Web Ontology Language,226
apache-2.0,Hack,209
apache-2.0,Julia,207
apache-2.0,Module Management System,200
apache-2.0,Ada,198
apache-2.0,Fortran,194
apache-2.0,Nix,185
apache-2.0,GCC Machine Description,175
apache-2.0,RAML,169
apache-2.0,HLSL,167
apache-2.0,Racket,165
apache-2.0,SAS,163
apache-2.0,Xtend,153
apache-2.0,API Blueprint,153
apache-2.0,Rebol,150
apache-2.0,Apex,146
apache-2.0,Rich Text Format,145
apache-2.0,ShaderLab,141
apache-2.0,Smali,138
apache-2.0,Gosu,135
apache-2.0,VHDL,133
apache-2.0,Forth,130
apache-2.0,RenderScript,130
apache-2.0,Bison,130
apache-2.0,Scilab,127
apache-2.0,GDB,125
apache-2.0,PureScript,124
apache-2.0,Liquid,122
apache-2.0,SystemVerilog,122
apache-2.0,CLIPS,117
apache-2.0,LiveScript,110
apache-2.0,1C Enterprise,104
apache-2.0,FLUX,102
apache-2.0,AutoHotkey,102
apache-2.0,HiveQL,101
apache-2.0,OpenSCAD,101
apache-2.0,q,98
apache-2.0,Lasso,98
apache-2.0,KiCad,93
apache-2.0,SuperCollider,93
apache-2.0,Ragel,92
apache-2.0,Io,91
apache-2.0,eC,83
apache-2.0,Objective-J,83
apache-2.0,Cap'n Proto,82
apache-2.0,Jsonnet,82
apache-2.0,Ceylon,81
apache-2.0,Jasmin,81
apache-2.0,Coq,80
apache-2.0,AGS Script,79
apache-2.0,XProc,79
apache-2.0,Stata,76
apache-2.0,SQL,76
apache-2.0,Augeas,73
apache-2.0,Genshi,72
apache-2.0,J,70
apache-2.0,Vala,68
apache-2.0,SWIG,67
apache-2.0,Diff,67
apache-2.0,Mercury,65
apache-2.0,AutoIt,63
apache-2.0,Lean,62
apache-2.0,NewLisp,58
apache-2.0,Meson,57
apache-2.0,Vim Snippet,56
apache-2.0,Pawn,55
apache-2.0,VCL,55
apache-2.0,JSONiq,53
apache-2.0,DOT,52
apache-2.0,CartoCSS,51
apache-2.0,EmberScript,51
apache-2.0,Raku,51
apache-2.0,TLA,51
apache-2.0,Max,50
apache-2.0,SCSS,49
apache-2.0,ABAP,48
apache-2.0,Mask,47
apache-2.0,Fancy,45
apache-2.0,Nu,45
apache-2.0,Slash,45
apache-2.0,COBOL,44
apache-2.0,Eiffel,44
apache-2.0,Metal,41
apache-2.0,Arc,41
apache-2.0,Brainfuck,40
apache-2.0,VBA,39
apache-2.0,Limbo,39
apache-2.0,BitBake,38
apache-2.0,LookML,38
apache-2.0,Volt,37
apache-2.0,LabVIEW,37
apache-2.0,VBScript,37
apache-2.0,Pan,37
apache-2.0,WebAssembly,37
apache-2.0,RPC,36
apache-2.0,AngelScript,35
apache-2.0,Visual Basic .NET,34
apache-2.0,Myghty,34
apache-2.0,Crystal,34
apache-2.0,Boo,33
apache-2.0,Frege,33
apache-2.0,Game Maker Language,32
apache-2.0,XPages,31
apache-2.0,Gettext Catalog,29
apache-2.0,PAWN,29
apache-2.0,Modelica,29
apache-2.0,P4,29
apache-2.0,Pure Data,29
apache-2.0,LSL,28
apache-2.0,Nim,27
apache-2.0,SMT,27
apache-2.0,E,27
apache-2.0,MLIR,26
apache-2.0,xBase,25
apache-2.0,Common Workflow Language,25
apache-2.0,Csound Score,24
apache-2.0,Clean,24
apache-2.0,Bro,23
apache-2.0,Hy,23
apache-2.0,POV-Ray SDL,22
apache-2.0,Cirru,22
apache-2.0,SmPL,22
apache-2.0,Ballerina,21
apache-2.0,Mirah,20
apache-2.0,Modula-2,19
apache-2.0,Squirrel,19
apache-2.0,Terra,19
apache-2.0,Cycript,18
apache-2.0,Turing,17
apache-2.0,nesC,17
apache-2.0,Harbour,17
apache-2.0,JFlex,17
apache-2.0,SQF,17
apache-2.0,NASL,16
apache-2.0,Nimrod,16
apache-2.0,APL,15
apache-2.0,Clarion,15
apache-2.0,Nextflow,15
apache-2.0,Component Pascal,14
apache-2.0,MAXScript,14
apache-2.0,UnrealScript,14
apache-2.0,XC,14
apache-2.0,Idris,13
apache-2.0,Chapel,13
apache-2.0,Genie,12
apache-2.0,BlitzBasic,12
apache-2.0,Nit,11
apache-2.0,Delphi,11
apache-2.0,Open Policy Agent,11
apache-2.0,NetLogo,11
apache-2.0,G-code,11
apache-2.0,Isabelle,10
apache-2.0,Stan,10
apache-2.0,Cool,9
apache-2.0,Bluespec,9
apache-2.0,GDScript,9
apache-2.0,YASnippet,9
apache-2.0,Mustache,9
apache-2.0,F*,8
apache-2.0,LilyPond,8
apache-2.0,GAMS,8
apache-2.0,Brightscript,8
apache-2.0,Filebench WML,8
apache-2.0,Alloy,7
apache-2.0,YARA,7
apache-2.0,DM,7
apache-2.0,ChucK,7
apache-2.0,Zephir,7
apache-2.0,MoonScript,7
apache-2.0,Propeller Spin,7
apache-2.0,Nemerle,7
apache-2.0,Zimpl,7
apache-2.0,Csound Document,6
apache-2.0,wdl,6
apache-2.0,Click,6
apache-2.0,REXX,6
apache-2.0,Ren'Py,6
apache-2.0,Kit,6
apache-2.0,KRL,5
apache-2.0,Pug,5
apache-2.0,Rouge,5
apache-2.0,Logtalk,5
apache-2.0,Golo,5
apache-2.0,mupad,5
apache-2.0,KiCad Layout,5
apache-2.0,MQL5,5
apache-2.0,Dylan,5
apache-2.0,Pony,5
apache-2.0,CWeb,5
apache-2.0,LFE,5
apache-2.0,Red,5
apache-2.0,Monkey,5
apache-2.0,LOLCODE,5
apache-2.0,NCL,4
apache-2.0,Agda,4
apache-2.0,Graphviz (DOT),4
apache-2.0,WebIDL,4
apache-2.0,Papyrus,4
apache-2.0,Glyph,4
apache-2.0,Pep8,4
apache-2.0,MQL4,4
apache-2.0,EJS,4
apache-2.0,SRecode Template,4
apache-2.0,UrWeb,4
apache-2.0,Nearley,4
apache-2.0,Oxygene,4
apache-2.0,Xojo,4
apache-2.0,Riot,4
apache-2.0,Jolie,4
apache-2.0,Inform 7,3
apache-2.0,Pike,3
apache-2.0,Sass,3
apache-2.0,Charity,3
apache-2.0,BlitzMax,3
apache-2.0,Opal,3
apache-2.0,Rascal,3
apache-2.0,V,3
apache-2.0,IGOR Pro,3
apache-2.0,HyPhy,2
apache-2.0,Solidity,2
apache-2.0,X10,2
apache-2.0,Redcode,2
apache-2.0,ASP.NET,2
apache-2.0,Markdown,2
apache-2.0,ECL,2
apache-2.0,PowerBuilder,2
apache-2.0,ooc,2
apache-2.0,Svelte,2
apache-2.0,Zeek,2
apache-2.0,ObjectScript,2
apache-2.0,Grammatical Framework,2
apache-2.0,Closure Templates,2
apache-2.0,Self,2
apache-2.0,Asymptote,2
apache-2.0,Fantom,2
apache-2.0,Tea,1
apache-2.0,ATS,1
apache-2.0,CodeQL,1
apache-2.0,Dhall,1
apache-2.0,Slim,1
apache-2.0,Sage,1
apache-2.0,PicoLisp,1
apache-2.0,Twig,1
apache-2.0,Uno,1
apache-2.0,DCPU-16 ASM,1
apache-2.0,Modula-3,1
apache-2.0,Opa,1
apache-2.0,EQ,1
apache-2.0,DataWeave,1
apache-2.0,Zig,1
apache-2.0,ImageJ Macro,1
apache-2.0,GAML,1
apache-2.0,Reason,1
apache-2.0,Befunge,1
apache-2.0,Csound,1
apache-2.0,Less,1
apache-2.0,HolyC,1
apache-2.0,JSON,1
apache-2.0,TXL,1
apache-2.0,Nunjucks,1
apache-2.0,Ecl,1
apache-2.0,Omgrofl,1
apache-2.0,Parrot,1
apache-2.0,ZAP,1
apache-2.0,MTML,1
agpl-3.0,JavaScript,17965
agpl-3.0,CSS,15786
agpl-3.0,HTML,14131
agpl-3.0,Python,13980
agpl-3.0,Shell,13412
agpl-3.0,PHP,6164
agpl-3.0,Makefile,5045
agpl-3.0,Ruby,4428
agpl-3.0,Java,3995
agpl-3.0,C++,3128
agpl-3.0,C,3015
agpl-3.0,Batchfile,2040
agpl-3.0,CoffeeScript,1843
agpl-3.0,Perl,1434
agpl-3.0,Smarty,1199
agpl-3.0,ApacheConf,1187
agpl-3.0,C#,1133
agpl-3.0,Dockerfile,947
agpl-3.0,XSLT,941
agpl-3.0,Go,935
agpl-3.0,Mako,750
agpl-3.0,CMake,734
agpl-3.0,Objective-C,714
agpl-3.0,Lua,538
agpl-3.0,Scala,492
agpl-3.0,PLpgSQL,486
agpl-3.0,ActionScript,456
agpl-3.0,NSIS,450
agpl-3.0,R,431
agpl-3.0,TeX,418
agpl-3.0,Cucumber,409
agpl-3.0,TypeScript,399
agpl-3.0,Haskell,386
agpl-3.0,PowerShell,348
agpl-3.0,TSQL,329
agpl-3.0,Jupyter Notebook,309
agpl-3.0,Groovy,299
agpl-3.0,DM,292
agpl-3.0,Groff,287
agpl-3.0,Nginx,276
agpl-3.0,Protocol Buffer,267
agpl-3.0,Gherkin,250
agpl-3.0,Emacs Lisp,237
agpl-3.0,QMake,220
agpl-3.0,VimL,210
agpl-3.0,Clojure,207
agpl-3.0,ASP,207
agpl-3.0,SQLPL,205
agpl-3.0,Assembly,187
agpl-3.0,PLSQL,185
agpl-3.0,Erlang,176
agpl-3.0,Matlab,170
agpl-3.0,Rust,169
agpl-3.0,Visual Basic,169
agpl-3.0,M4,166
agpl-3.0,Hack,158
agpl-3.0,Scheme,154
agpl-3.0,QML,149
agpl-3.0,Roff,147
agpl-3.0,Prolog,145
agpl-3.0,Puppet,140
agpl-3.0,Arduino,139
agpl-3.0,SQF,132
agpl-3.0,GLSL,131
agpl-3.0,Awk,128
agpl-3.0,Vue,127
agpl-3.0,Vim script,109
agpl-3.0,Swift,107
agpl-3.0,PostScript,98
agpl-3.0,D,96
agpl-3.0,Cap'n Proto,94
agpl-3.0,Common Lisp,93
agpl-3.0,Handlebars,92
agpl-3.0,Pascal,89
agpl-3.0,GAP,85
agpl-3.0,Objective-C++,84
agpl-3.0,Inno Setup,84
agpl-3.0,SRecode Template,80
agpl-3.0,AppleScript,80
agpl-3.0,Elixir,76
agpl-3.0,Kotlin,75
agpl-3.0,Perl6,71
agpl-3.0,Smalltalk,69
agpl-3.0,Tcl,68
agpl-3.0,Yacc,64
agpl-3.0,Racket,64
agpl-3.0,Lex,57
agpl-3.0,Nix,55
agpl-3.0,FreeMarker,53
agpl-3.0,OpenSCAD,53
agpl-3.0,ANTLR,52
agpl-3.0,SourcePawn,51
agpl-3.0,OCaml,50
agpl-3.0,M,50
agpl-3.0,Processing,49
agpl-3.0,Elm,48
agpl-3.0,Logos,45
agpl-3.0,HCL,43
agpl-3.0,Scilab,40
agpl-3.0,Thrift,40
agpl-3.0,XML,39
agpl-3.0,DIGITAL Command Language,38
agpl-3.0,Dart,34
agpl-3.0,API Blueprint,33
agpl-3.0,Eagle,33
agpl-3.0,LiveScript,31
agpl-3.0,Gnuplot,30
agpl-3.0,GDB,29
agpl-3.0,F#,29
agpl-3.0,MATLAB,29
agpl-3.0,Perl 6,29
agpl-3.0,AGS Script,28
agpl-3.0,ColdFusion,27
agpl-3.0,Julia,27
agpl-3.0,Verilog,26
agpl-3.0,Cuda,25
agpl-3.0,Web Ontology Language,25
agpl-3.0,Fortran,24
agpl-3.0,Xtend,24
agpl-3.0,RobotFramework,23
agpl-3.0,KiCad,23
agpl-3.0,OpenEdge ABL,22
agpl-3.0,Max,21
agpl-3.0,IDL,21
agpl-3.0,ShaderLab,21
agpl-3.0,Standard ML,20
agpl-3.0,Ada,20
agpl-3.0,AutoHotkey,20
agpl-3.0,Lasso,19
agpl-3.0,Mathematica,18
agpl-3.0,GCC Machine Description,18
agpl-3.0,SQL,18
agpl-3.0,Gosu,18
agpl-3.0,SaltStack,18
agpl-3.0,VHDL,17
agpl-3.0,XQuery,17
agpl-3.0,Gettext Catalog,17
agpl-3.0,VCL,15
agpl-3.0,Io,15
agpl-3.0,XS,14
agpl-3.0,sed,14
agpl-3.0,SAS,14
agpl-3.0,Mercury,14
agpl-3.0,Liquid,13
agpl-3.0,FORTRAN,13
agpl-3.0,HLSL,13
agpl-3.0,NewLisp,13
agpl-3.0,Rich Text Format,12
agpl-3.0,DOT,12
agpl-3.0,CLIPS,12
agpl-3.0,AspectJ,12
agpl-3.0,Rebol,12
agpl-3.0,Stata,12
agpl-3.0,Vala,12
agpl-3.0,Forth,11
agpl-3.0,Module Management System,11
agpl-3.0,Haxe,10
agpl-3.0,Brainfuck,10
agpl-3.0,Crystal,10
agpl-3.0,SystemVerilog,10
agpl-3.0,PureScript,10
agpl-3.0,Opa,10
agpl-3.0,Raku,10
agpl-3.0,COBOL,9
agpl-3.0,RAML,9
agpl-3.0,Hy,9
agpl-3.0,MAXScript,9
agpl-3.0,Volt,9
agpl-3.0,Bison,8
agpl-3.0,AutoIt,8
agpl-3.0,Game Maker Language,8
agpl-3.0,SuperCollider,8
agpl-3.0,ChucK,8
agpl-3.0,Ragel in Ruby Host,7
agpl-3.0,POV-Ray SDL,7
agpl-3.0,NetLogo,7
agpl-3.0,VBScript,7
agpl-3.0,G-code,7
agpl-3.0,LLVM,7
agpl-3.0,GDScript,7
agpl-3.0,Apex,7
agpl-3.0,Nim,6
agpl-3.0,Augeas,6
agpl-3.0,Boo,6
agpl-3.0,PigLatin,6
agpl-3.0,Modelica,6
agpl-3.0,SWIG,6
agpl-3.0,Arc,6
agpl-3.0,xBase,6
agpl-3.0,DTrace,6
agpl-3.0,Nu,6
agpl-3.0,Objective-J,6
agpl-3.0,eC,6
agpl-3.0,AngelScript,6
agpl-3.0,APL,5
agpl-3.0,JSONiq,5
agpl-3.0,CartoCSS,5
agpl-3.0,Csound Score,5
agpl-3.0,AMPL,5
agpl-3.0,Common Workflow Language,5
agpl-3.0,Slash,5
agpl-3.0,Diff,4
agpl-3.0,Pawn,4
agpl-3.0,Nemerle,4
agpl-3.0,Chapel,4
agpl-3.0,LOLCODE,4
agpl-3.0,Clean,4
agpl-3.0,Ceylon,4
agpl-3.0,Idris,4
agpl-3.0,LilyPond,4
agpl-3.0,Delphi,4
agpl-3.0,Mask,4
agpl-3.0,LSL,3
agpl-3.0,FLUX,3
agpl-3.0,Terra,3
agpl-3.0,PAWN,3
agpl-3.0,Turing,3
agpl-3.0,Ragel,3
agpl-3.0,Meson,3
agpl-3.0,Nimrod,3
agpl-3.0,Coq,3
agpl-3.0,ABAP,2
agpl-3.0,Cirru,2
agpl-3.0,Clarion,2
agpl-3.0,Agda,2
agpl-3.0,E,2
agpl-3.0,YARA,2
agpl-3.0,Pure Data,2
agpl-3.0,Zeek,2
agpl-3.0,Mirah,2
agpl-3.0,Bluespec,2
agpl-3.0,Visual Basic .NET,2
agpl-3.0,ECL,2
agpl-3.0,Vim Snippet,2
agpl-3.0,Nearley,2
agpl-3.0,RPC,2
agpl-3.0,XC,2
agpl-3.0,Cycript,2
agpl-3.0,Pony,2
agpl-3.0,MoonScript,2
agpl-3.0,Oz,2
agpl-3.0,PureBasic,1
agpl-3.0,Frege,1
agpl-3.0,CWeb,1
agpl-3.0,Jolie,1
agpl-3.0,RenderScript,1
agpl-3.0,Zimpl,1
agpl-3.0,F*,1
agpl-3.0,MQL5,1
agpl-3.0,Starlark,1
agpl-3.0,Stan,1
agpl-3.0,IGOR Pro,1
agpl-3.0,VBA,1
agpl-3.0,Squirrel,1
agpl-3.0,LabVIEW,1
agpl-3.0,MQL4,1
agpl-3.0,Eiffel,1
agpl-3.0,Lean,1
agpl-3.0,Wollok,1
agpl-3.0,mIRC Script,1
agpl-3.0,Xojo,1
agpl-3.0,Inform 7,1
agpl-3.0,nesC,1
agpl-3.0,1C Enterprise,1
agpl-3.0,Fancy,1
agpl-3.0,UrWeb,1
agpl-3.0,XProc,1
agpl-3.0,Component Pascal,1
agpl-3.0,Limbo,1
agpl-3.0,wdl,1
agpl-3.0,Reason,1
agpl-3.0,YASnippet,1
agpl-3.0,Pan,1
agpl-3.0,Harbour,1
agpl-3.0,JFlex,1
agpl-3.0,mupad,1
agpl-3.0,Alloy,1
agpl-3.0,GAML,1
